ConsumptionRatingText,FirstRegYear,Doors,InteriorColorText,Co2EmissionText,FirstRegMonth,Seats,ConsumptionTotalText,Ccm,ConditionTypeText,Properties,BodyColorText,DriveTypeText,TransmissionTypeText,Km,Hp,BodyTypeText,FuelTypeText,City,MakeText,ModelText,ModelTypeText,TypeName,TypeNameFull,entity_id,extracted-value-ConsumptionTotalText,extracted-unit-ConsumptionTotalText
G,2002,2,braun,400 g/km,6,4,17.5 l/100km,4244,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automatisiertes Schaltgetriebe,114800,390,Coupé,Benzin,Zuzwil,Maserati,COUPÉ GT,Coupé GT,Coupé GT,MASERATI Coupé GT,4b5ddcd9-b894-495c-83b4-c5693eb60ef6,17.5,l/100km
G,2015,2,schwarz,290 g/km,7,2,12.5 l/100km,5204,Neu,"""Ab MFK"", ""Direkt-/Parallelimport""",Gray,Allrad,Automatisiertes Schaltgetriebe,300,610,Coupé,Benzin,Zuzwil,Lamborghini,HURACAN,Huracan LP610-4 Coupé,Huracan LP610-4 Coupé,LAMBORGHINI Huracan LP610-4 Coupé,25ab437c-1fef-4ce8-bce8-7b91aa121c92,12.5,l/100km
null,1991,2,grün,null,4,4,null,5338,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automatik-Getriebe,68800,310,Coupé,Benzin,Zuzwil,Aston Martin,Virage,Virage,Virage,ASTON MARTIN Virage,9e0fa315-ebf3-444e-90aa-8daea49255e7,null,null
G,2004,3,anthrazit,197 g/km,5,5,8.3 l/100km,1747,Occasion,"""Ab MFK""",Gray,Vorderradantrieb,Schaltgetriebe manuell,75200,131,Kleinwagen,Benzin,Zuzwil,Fiat,PUNTO,Punto 1.8 16V HGT,Punto 1.8 16V HGT,FIAT Punto 1.8 16V HGT,b90f08cf-ec1c-4461-ae0d-ec9e47488410,8.3,l/100km
G,2003,5,schwarz,350 g/km,4,5,14.6 l/100km,4172,Occasion,"""Ab MFK"", ""Tuning""",Gray,Allrad,Automat sequentiell,32900,450,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,35b0d650-3076-4991-9781-3037a95b9a0b,14.6,l/100km
G,2002,5,grau,350 g/km,8,5,14.6 l/100km,4172,Occasion,"""Ab MFK"", ""Tuning""",Gray,Allrad,Automat sequentiell,100200,450,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,045e1f7a-8348-4995-98e6-44c1b7cc1928,14.6,l/100km
G,2001,5,grau,335 g/km,1,5,13.9 l/100km,4398,Occasion,"""Ab MFK""",Gray,Allrad,Automat sequentiell,113000,286,SUV / Geländewagen,Benzin,Zuzwil,BMW,X5,X5 4.4i,X5 4.4i,BMW X5 4.4i,04fb638e-6d14-4675-958c-1ad257a0174c,13.9,l/100km
null,2014,0,mehrfarbig,null,4,4,null,2198,Occasion,"""Ab MFK""",Other,Vorderradantrieb,Schaltgetriebe,200,131,Wohnkabine,Diesel,Zuzwil,Giottiline,,Therry T22,Therry T22,GIOTTILINE Therry T22,cec2f8f7-584a-49f7-bba1-48cf94f47dd3,null,null
G,2008,2,schwarz,470 g/km,2,4,20.5 l/100km,5748,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automatisiertes Schaltgetriebe,37000,540,Coupé,Benzin,Zuzwil,Ferrari,612,612,612,FERRARI 612,e0c38987-9a0a-4d3c-92c1-59c138dbb8dd,20.5,l/100km
G,2008,5,schwarz,333 g/km,6,5,14.0 l/100km,4991,Occasion,"""Ab MFK"", ""Tuning""",Gray,Allrad,Automat sequentiell,36700,580,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,1f881364-59e3-4b4d-82f0-a8a787ba7d34,14.0,l/100km
G,2000,2,blau,339 g/km,7,4,13.9 l/100km,3600,Occasion,"""Ab MFK""",Gray,Allrad,Automatik-Getriebe,69200,420,Coupé,Benzin,Zuzwil,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,44cfa76d-55e3-41fb-b117-d66c0fc43faa,13.9,l/100km
G,2001,4,schwarz,310 g/km,7,5,13.0 l/100km,5439,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,205500,360,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 55 AMG,S 55 AMG,S 55 AMG,MERCEDES-BENZ S 55 AMG,36e552c5-45de-4d48-a9f5-a762eb73cc6d,13.0,l/100km
G,2007,2,schwarz,325 g/km,6,2,13.6 l/100km,4163,Occasion,"""Ab MFK""",Gray,Allrad,Automatisiertes Schaltgetriebe,65000,420,Coupé,Benzin,Zuzwil,Audi,R8,R8 Coupé 4.2,R8 Coupé 4.2,AUDI R8 Coupé 4.2,7046a2db-a70e-4097-8dd0-cbf9155f77cc,13.6,l/100km
G,2008,2,schwarz,369 g/km,7,2,15.3 l/100km,6209,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat sequentiell,36000,507,Coupé,Benzin,Zuzwil,Mercedes-Benz,CLK 63 AMG,CLK 63 AMG Black Series,CLK 63 AMG Black Series,MERCEDES-BENZ CLK 63 AMG Black Series,1e1ec3b9-4970-4b6b-bde4-289b59b07112,15.3,l/100km
G,2007,2,mehrfarbig,410 g/km,2,4,17.1 l/100km,5998,Occasion,"""Ab MFK""",Gray,Allrad,Automat,58000,560,Cabriolet,Benzin,Zuzwil,Bentley,CONTINENTAL,Continental GTC 6.0,Continental GTC 6.0,BENTLEY Continental GTC 6.0,18a352be-699f-4aef-8166-57ce34ee04cb,17.1,l/100km
G,2004,5,schwarz,350 g/km,1,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",Gray,Allrad,Automat sequentiell,93500,450,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,4c180292-559f-4f35-b106-3390b9ba5c94,14.6,l/100km
null,1997,2,schwarz,530 g/km,5,2,22.9 l/100km,5474,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe manuell,62000,485,Coupé,Benzin,Zuzwil,Ferrari,F550,F550 Maranello,F550 Maranello,FERRARI F550 Maranello,80090923-d799-425a-bfc7-a4ffbaebf795,22.9,l/100km
G,2012,2,schwarz,388 g/km,4,2,16.4 l/100km,5935,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe manuell,5000,517,Coupé,Benzin,Zuzwil,Aston Martin,DBS,DBS Coupé,DBS Coupé,ASTON MARTIN DBS Coupé,92aa3d24-2469-47b0-8601-18dc847ff750,16.4,l/100km
G,2002,5,beige,350 g/km,10,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",Other,Allrad,Automat sequentiell,38500,450,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,1543adb2-ff80-4ec0-93e5-c84063bf6eb5,14.6,l/100km
null,1998,2,schwarz,328 g/km,4,0,14.3 l/100km,4973,Occasion,"""Ab MFK""",Other,Hinterradantrieb,Automat,48300,320,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,1b4c94de-67e0-4d6d-9d56-e3f3f350e9d1,14.3,l/100km
G,1999,4,schwarz,299 g/km,9,5,12.5 l/100km,4966,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,112800,299,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 500,S 500,S 500,MERCEDES-BENZ S 500,ee149c42-3d8a-49cd-acbe-0f87710e445e,12.5,l/100km
null,1994,4,schwarz,null,6,4,null,4971,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,206000,320,Limousine,Benzin,Zuzwil,Mercedes-Benz,E 500,E 500 Limited,E 500 Limited,MERCEDES-BENZ E 500 Limited,b7ff6222-bda1-41e6-80b7-b11342e128a6,null,null
G,2006,2,schwarz,357 g/km,1,4,14.9 l/100km,5981,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat sequentiell,19800,612,Coupé,Benzin,Zuzwil,Mercedes-Benz,CL 65 AMG,CL 65 AMG,CL 65 AMG,MERCEDES-BENZ CL 65 AMG,b0da42ae-06f0-4e14-8c80-9c7948ee93ca,14.9,l/100km
null,1996,2,schwarz,null,4,2,null,4971,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,55200,320,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 500,SL 500 Special Edition,SL 500 Special Edition,MERCEDES-BENZ SL 500 Special Edition,36d42f4a-1bc2-45f2-ba17-3104ccf62714,null,null
G,2009,2,schwarz,325 g/km,1,2,13.7 l/100km,5204,Occasion,"""Ab MFK""",Gray,Allrad,Automatisiertes Schaltgetriebe,24000,560,Coupé,Benzin,Zuzwil,Lamborghini,GALLARDO,Gallardo LP560-4 Coupé,Gallardo LP560-4 Coupé,LAMBORGHINI Gallardo LP560-4 Coupé,afb49a9a-4120-4269-9ca2-0a5a8045f0b6,13.7,l/100km
G,2007,2,schwarz,254 g/km,2,2,10.6 l/100km,3387,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe manuell,68900,295,Cabriolet,Benzin,Zuzwil,Porsche,BOXSTER,Boxster S 3.4,Boxster S 3.4,PORSCHE Boxster S 3.4,5e6bd550-3266-41e2-a6c5-dbbd1ab51503,10.6,l/100km
G,2003,4,schwarz,310 g/km,11,5,12.9 l/100km,4172,Occasion,"""Ab MFK""",Gray,Allrad,Automat sequentiell,119000,335,Limousine,Benzin,Zuzwil,VW,PHAETON,Phaeton 4.2 V8 4Motion,Phaeton 4.2 V8 4Motion,VW Phaeton 4.2 V8 4Motion,4f6be6e9-991a-4ecd-97c0-490d1dffe841,12.9,l/100km
G,2004,2,null,475 g/km,7,4,20.7 l/100km,5748,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automatisiertes Schaltgetriebe,45000,540,Coupé,Benzin,Zuzwil,Ferrari,612,612,612,FERRARI 612,19d3dfd2-ff32-46de-9709-d1a20b3d67cc,20.7,l/100km
G,2008,5,schwarz,333 g/km,6,5,14.0 l/100km,4991,Occasion,"""Ab MFK""",Gray,Allrad,Automat,14000,580,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant 5.0 V10 quattro,RS6 Avant 5.0 V10 quattro,AUDI RS6 Avant 5.0 V10 quattro,4276b769-c232-4750-a531-e3e1b8c8ee3a,14.0,l/100km
G,2001,2,beige,290 g/km,4,4,12.0 l/100km,3387,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,135800,300,Coupé,Benzin,Zuzwil,Porsche,911,911 Carrera,911 Carrera,PORSCHE 911 Carrera,3b26d51f-42bd-47ad-a5f6-ed9030e94932,12.0,l/100km
G,2001,2,schwarz,309 g/km,11,4,12.9 l/100km,3600,Occasion,"""Ab MFK"", ""Tuning""",Other,Allrad,Schaltgetriebe manuell,47600,420,Coupé,Benzin,Zuzwil,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,5a42eaa4-7c0c-4085-9cd3-d8915faac2c4,12.9,l/100km
null,1969,0,schwarz,null,4,0,null,0,Oldtimer,"""Ab MFK""",Gray,null,Schaltgetriebe,45000,0,Kleinwagen,null,Zuzwil,Renault,,R8 Gordini,R8 Gordini,RENAULT R8 Gordini,0fe351e2-fa83-435c-b6df-97bb32bc6264,null,null
G,1999,4,grau,320 g/km,5,5,13.4 l/100km,4966,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,32700,306,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 500,S 500 L,S 500 L,MERCEDES-BENZ S 500 L,8d607e3e-7e19-442d-adee-94efbfd73953,13.4,l/100km
null,1997,4,mehrfarbig,221 g/km,7,5,9.2 l/100km,2494,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe manuell,82500,170,Limousine,Benzin,Zuzwil,BMW,323,323i Sport Edition,323i Sport Edition,BMW 323i Sport Edition,9f866d39-3283-40bd-9a0b-a26705e06c8f,9.2,l/100km
G,2011,2,beige,242 g/km,1,4,10.1 l/100km,4663,Occasion,"""Ab MFK""",Gray,Allrad,Automat sequentiell,79500,435,Coupé,Benzin,Zuzwil,Mercedes-Benz,CL 500,CL 500 4Matic,CL 500 4Matic,MERCEDES-BENZ CL 500 4Matic,d7d3a8ca-def9-4485-9514-9359d0795482,10.1,l/100km
null,2000,2,null,null,9,2,null,2792,Occasion,"""Rennwagen""",Gray,Vorderradantrieb,Schaltgetriebe,1,204,Limousine,Benzin,Zuzwil,VW,BEETLE,BEETLE New Beetle Cup,New Beetle Cup,VW BEETLE New Beetle Cup,dbd2df7a-406c-4be1-8233-80230b786b21,null,null
G,2003,5,schwarz,378 g/km,4,5,15.7 l/100km,4511,Occasion,"""Ab MFK""",Gray,Allrad,Automat sequentiell,127000,450,SUV / Geländewagen,Benzin,Zuzwil,Porsche,CAYENNE,Cayenne Turbo,Cayenne Turbo,PORSCHE Cayenne Turbo,d95e0a92-5be2-4c00-b6bc-d1b3b7209ce2,15.7,l/100km
null,1998,4,schwarz,353 g/km,6,5,15.4 l/100km,4973,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,128800,320,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 500,S 500 L,S 500 L,MERCEDES-BENZ S 500 L,53e625cd-5098-468f-ac73-7f6bf5cfa142,15.4,l/100km
G,2002,2,rot,340 g/km,6,2,14.2 l/100km,5439,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,6000,476,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,b958e289-b6d2-49f6-8a47-ecfbbb771240,14.2,l/100km
G,2002,5,beige,350 g/km,11,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",Gray,Allrad,Automat sequentiell,38500,450,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,8deb34ad-b842-4a75-8d48-e38b104ccc8e,14.6,l/100km
null,1968,3,mehrfarbig,null,8,4,null,2912,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe,48800,135,Coupé,Benzin,Zuzwil,MG,MGC,C GT,GT,MG MGC GT,4dbb440f-9d18-4b3f-a7fd-485fcf213f8c,null,null
null,1997,4,schwarz,322 g/km,9,5,13.5 l/100km,4172,Occasion,null,Other,Allrad,Automat,125400,300,Limousine,Benzin,Zuzwil,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,49463e5d-5cd3-4a50-96cf-78b6cdebbe7e,13.5,l/100km
null,1978,2,braun,null,4,4,null,1983,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe manuell,51000,125,Coupé,Benzin,Zuzwil,Porsche,924,924,null,PORSCHE 924,46a40b79-7160-41b1-9019-0196e187fffb,null,null
null,1927,2,schwarz,null,1,2,null,2884,Oldtimer,null,Gray,Hinterradantrieb,Schaltgetriebe,1,0,Coupé,Benzin,Zuzwil,Ford,,T - Roadster,T - Roadster,FORD T - Roadster,e3a2171c-f389-4366-a75f-8a34238b2c5d,null,null
G,2001,2,grau,278 g/km,1,4,11.6 l/100km,4266,Vorführmodell,"""Ab MFK""",Gray,Hinterradantrieb,Automat,100,279,Coupé,Benzin,Zuzwil,Mercedes-Benz,CLK 430,CLK 430 Elégance,CLK 430 Elégance,MERCEDES-BENZ CLK 430 Elégance,2d570201-cf79-4fd3-9dcd-41eb89663998,11.6,l/100km
G,2011,5,schwarz,199 g/km,3,5,8.5 l/100km,1984,Occasion,"""Ab MFK""",Gray,Allrad,Schaltgetriebe manuell,36300,270,Limousine,Benzin,Zuzwil,VW,GOLF,Golf 2.0 TSI R 4Motion,Golf 2.0 TSI R 4Motion,VW Golf 2.0 TSI R 4Motion,592b34af-9d33-4174-b3e4-d4104deae63d,8.5,l/100km
null,1996,2,schwarz,null,4,2,null,3744,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe manuell,91000,300,Coupé,Benzin,Zuzwil,Porsche,911,911 Carrera RS Clubsport/993 GT2,911 Carrera RS Clubsport/993 GT2,PORSCHE 911 Carrera RS Clubsport/993 GT2,84a8c93b-94ce-4b51-a4a5-bca463200db7,null,null
null,2011,3,schwarz,266 g/km,2,4,10.0 l/100km,2402,Occasion,"""Ab MFK"", ""Direkt-/Parallelimport""",Gray,Allrad,Schaltgetriebe manuell,50400,122,Kombi,Diesel,Zuzwil,Land Rover,DEFENDER,Defender 90 2.4Td4 SW,Defender 90 2.4Td4 SW,LAND ROVER Defender 90 2.4Td4 SW,dbdb1433-fdea-42d1-ae94-35a90ad27e3a,10.0,l/100km
G,2006,4,schwarz,355 g/km,3,5,14.8 l/100km,5981,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat sequentiell,39800,612,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,7d46c772-1748-4ee8-a8bd-3f4abdad3698,14.8,l/100km
G,2009,5,schwarz,392 g/km,3,5,16.5 l/100km,6209,Occasion,"""Ab MFK""",Gray,Allrad,Automat sequentiell,88500,510,SUV / Geländewagen,Benzin,Zuzwil,Mercedes-Benz,ML 63 AMG,ML 63 AMG 4Matic,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic,80fdb0fa-5d99-4461-a2f5-8e132f04c8e4,16.5,l/100km
null,1998,4,grau,366 g/km,5,5,15.4 l/100km,4170,Occasion,"""Ab MFK""",Gray,Allrad,Schaltgetriebe manuell,54500,290,Limousine,Benzin,Zuzwil,Audi,S6,S6 quattro 4.2,S6 quattro 4.2,AUDI S6 quattro 4.2,d78fe3c6-d3df-45c5-b887-c82bb97af63d,15.4,l/100km
null,2000,2,rot,440 g/km,4,2,19.3 l/100km,3586,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automatik-Getriebe,41500,400,Coupé,Benzin,Zuzwil,Ferrari,F360,F360 Modena Berlinetta,F360 Modena Berlinetta,FERRARI F360 Modena Berlinetta,a325ab5a-b4af-4e2c-8201-746204cc70ba,19.3,l/100km
null,2004,2,rot,null,6,2,null,5439,Occasion,"""Ab MFK"", ""Tuning""",Other,Hinterradantrieb,Automatik-Getriebe,34500,730,Coupé,Benzin,Zuzwil,Mercedes-Benz,SLR,SLR 730PS,730PS,MERCEDES-BENZ SLR 730PS,96e59cfe-802d-4735-91d2-daecf97f1609,null,null
G,2004,2,schwarz,324 g/km,4,2,13.5 l/100km,5439,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,45500,500,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 55 AMG,SL 55 AMG,SL 55 AMG,MERCEDES-BENZ SL 55 AMG,22ab1005-dc95-41ce-a0e0-ba7d85ff6653,13.5,l/100km
G,2002,2,schwarz,269 g/km,1,4,11.1 l/100km,3596,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe manuell,128000,320,Cabriolet,Benzin,Zuzwil,Porsche,911,911 Carrera Targa,911 Carrera Targa,PORSCHE 911 Carrera Targa,537eb3e4-390d-45a6-acc9-f32fe38484cd,11.1,l/100km
null,1972,2,schwarz,null,7,2,null,1605,Oldtimer,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe,34900,124,Coupé,Benzin,Zuzwil,Renault,Alpine A110,Alpine A110 1600S VC,1600S VC,RENAULT Alpine A110 1600S VC,36f621a1-7c3a-40fa-a51a-59525ac38df8,null,null
null,1993,2,grau,null,2,2,null,5984,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,75900,394,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 600,SL 600,SL 600,MERCEDES-BENZ SL 600,cebe1ec1-cc46-4128-ade1-3d1023f01efe,null,null
null,2001,2,schwarz,309 g/km,8,4,12.9 l/100km,3600,Occasion,"""Ab MFK""",Gray,Allrad,Automatik-Getriebe,74100,420,Coupé,Benzin,Zuzwil,Porsche,911,911 Turbo,911 Turbo,PORSCHE 911 Turbo,a37251c6-6fa8-4fd2-8e2b-dae0e8f69a8c,12.9,l/100km
G,2003,4,schwarz,317 g/km,2,5,13.2 l/100km,5439,Occasion,"""Ab MFK"", ""Tuning""",Gray,Hinterradantrieb,Automat,73900,500,Limousine,Benzin,Zuzwil,Mercedes-Benz,S-CLASS,S 55 L AMG,S 55 L AMG,MERCEDES-BENZ S 55 L AMG,0eb08204-a30a-4a55-828d-8ce6329a2a6f,13.2,l/100km
G,2002,2,schwarz,328 g/km,6,4,13.6 l/100km,3246,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automatisiertes Schaltgetriebe,1600,343,Cabriolet,Benzin,Zuzwil,BMW,M3,M3,M3,BMW M3,2d84f8fa-4264-4a39-968b-90609d963995,13.6,l/100km
null,1995,4,beige,null,11,5,null,3980,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,89200,286,Limousine,Benzin,Zuzwil,BMW,740,740i,740i,BMW 740i,074869c6-4950-4719-8522-ba8a465b2be5,null,null
G,2011,2,schwarz,330 g/km,4,2,13.8 l/100km,5204,Occasion,"""Ab MFK""",Gray,Allrad,Automatisiertes Schaltgetriebe,4900,560,Cabriolet,Benzin,Zuzwil,Lamborghini,GALLARDO,Gallardo LP560-4 Spyder,Gallardo LP560-4 Spyder,LAMBORGHINI Gallardo LP560-4 Spyder,10478901-c787-4bc5-838f-9da07e32d7ae,13.8,l/100km
null,1994,2,grau,null,4,2,null,7986,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe,37900,364,Cabriolet,Benzin,Zuzwil,Dodge,VIPER,VIPER,null,DODGE VIPER,39aa75df-86ad-49eb-a62e-aa30f9331dc7,null,null
G,2006,4,schwarz,355 g/km,6,5,14.8 l/100km,5981,Occasion,"""Ab MFK""",Other,Hinterradantrieb,Automat sequentiell,97300,612,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,0203c183-0e70-434f-927a-5226acc4fba9,14.8,l/100km
G,2003,4,beige,276 g/km,5,5,11.5 l/100km,4966,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat sequentiell,29200,306,Limousine,Benzin,Zuzwil,Mercedes-Benz,E 500,E 500 Avantgarde,E 500 Avantgarde,MERCEDES-BENZ E 500 Avantgarde,9617beca-c3ca-496a-af7c-ab73caa7e4a3,11.5,l/100km
null,1997,4,schwarz,null,1,5,13.2 l/100km,4172,Occasion,"""Ab MFK""",Gray,Allrad,Automat sequentiell,66300,300,Limousine,Benzin,Zuzwil,Audi,A8,A8 4.2 quattro,A8 4.2 quattro,AUDI A8 4.2 quattro,4c430a23-0e80-4d32-a8ce-8cc063dd5bfa,13.2,l/100km
G,2000,2,schwarz,263 g/km,7,2,10.7 l/100km,3179,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe manuell,51000,252,Cabriolet,Benzin,Zuzwil,Porsche,BOXSTER,Boxster S 3.2,Boxster S 3.2,PORSCHE Boxster S 3.2,9eb54c1e-27b4-4b88-8101-1c8e17052450,10.7,l/100km
null,1997,2,blau,328 g/km,6,2,14.3 l/100km,4973,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,106000,320,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SL 500,SL 500,SL 500,MERCEDES-BENZ SL 500,c67a0ac4-556b-4da9-9f5e-8280013f15cb,14.3,l/100km
null,1997,2,beige,520 g/km,11,4,22.3 l/100km,5474,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat,32500,442,Coupé,Benzin,Zuzwil,Ferrari,456,456 GTA,456 GTA,FERRARI 456 GTA,97a2c7b1-f71d-4820-a000-d1bf2efce92c,22.3,l/100km
null,1966,2,schwarz,null,4,5,null,1558,Oldtimer,null,Gray,Hinterradantrieb,Schaltgetriebe,69377,110,Limousine,null,Zuzwil,Ford,CORTINA,CORTINA Cortina Lotus,Cortina Lotus,FORD CORTINA Cortina Lotus,5e65d9c2-3608-4a56-9177-b774de8c41ec,null,null
E,2011,2,grau,149 g/km,5,2,6.4 l/100km,1796,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe manuell,13800,184,Cabriolet,Benzin,Zuzwil,Mercedes-Benz,SLK 200,SLK 200,SLK 200,MERCEDES-BENZ SLK 200,045d7024-e8da-4783-8f04-1ad49c36299a,6.4,l/100km
G,2012,5,schwarz,392 g/km,6,5,16.5 l/100km,6209,Occasion,"""Ab MFK""",Gray,Allrad,Automat sequentiell,2000,510,SUV / Geländewagen,Benzin,Zuzwil,Mercedes-Benz,ML 63 AMG,ML 63 AMG 4Matic,ML 63 AMG 4Matic,MERCEDES-BENZ ML 63 AMG 4Matic,1fc30008-b3db-4ec1-a926-0d804460e479,16.5,l/100km
G,2006,4,grau,355 g/km,9,5,14.8 l/100km,5981,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automat sequentiell,130000,612,Limousine,Benzin,Zuzwil,Mercedes-Benz,S 65 AMG,S 65 AMG L,S 65 AMG L,MERCEDES-BENZ S 65 AMG L,220349c9-bd07-46d1-84fb-849bed550fff,14.8,l/100km
null,1982,2,mehrfarbig,null,4,5,null,2315,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Schaltgetriebe,238500,143,Limousine,Benzin,Zuzwil,BMW,323,323 323i,323i,BMW 323 323i,b03a0158-560a-4740-bb92-d21ad8a3d01c,null,null
G,2005,4,beige,290 g/km,1,4,12.1 l/100km,4966,Occasion,"""Ab MFK""",Other,Hinterradantrieb,Automat sequentiell,95400,306,Limousine,Benzin,Zuzwil,Mercedes-Benz,CLS 500,CLS 500,CLS 500,MERCEDES-BENZ CLS 500,0e95a983-d749-4b42-a667-9dd27d0fb5a6,12.1,l/100km
null,1998,5,schwarz,414 g/km,6,5,16.2 l/100km,4554,Occasion,"""Ab MFK""",Gray,Allrad,Automat,42000,226,SUV / Geländewagen,Benzin,Zuzwil,Land Rover,RANGE ROVER,Range Rover 4.6 HSE,Range Rover 4.6 HSE,LAND ROVER Range Rover 4.6 HSE,41f94af5-2111-4f61-8f59-5f02f0d3ef2c,16.2,l/100km
null,1999,2,schwarz,295 g/km,11,4,12.0 l/100km,3387,Occasion,"""Ab MFK""",Gray,Allrad,Schaltgetriebe manuell,47700,300,Coupé,Benzin,Zuzwil,Porsche,911,911 Carrera 4,911 Carrera 4,PORSCHE 911 Carrera 4,195d1f9d-18a9-4b8b-a243-07aa32f269b3,12.0,l/100km
G,2003,5,anthrazit,350 g/km,6,5,14.6 l/100km,4172,Occasion,"""Ab MFK""",Gray,Allrad,Automat sequentiell,42600,450,Kombi,Benzin,Zuzwil,Audi,RS6,RS6 Avant quattro,RS6 Avant quattro,AUDI RS6 Avant quattro,061100df-9b36-46fa-951a-8d3feb0d2704,14.6,l/100km
G,2003,2,beige,396 g/km,1,2,16.7 l/100km,5935,Occasion,"""Ab MFK""",Gray,Hinterradantrieb,Automatisiertes Schaltgetriebe,24600,470,Coupé,Benzin,Zuzwil,Aston Martin,V12 Vanquish,Vanquish V12,Vanquish V12,ASTON MARTIN Vanquish V12,2b178c12-7e29-4c10-b61e-3994ffe70242,16.7,l/100km
